Date,Card_number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-12-07 11:05:55,IVESIF,BMWM7G,IEM,ST,Renew,-,91976,GATE: 2020GENERAL APTITUDE ENGINEERING MATHEMATICS,G K PUBLICATION,RIT,RIT
2023-12-07 11:06:21,OKR56W,Z0OB63,IEM,ST,Check out,,92900,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 11:06:28,OKR56W,Z0OB63,IEM,ST,Check out,,46111,"PRIMER ON CONSTITUTION OF INDIA AND PROFESSINAL ETHICS FOR I, II SEM STUDENTS",VTU,RIT,RIT
2023-12-07 11:06:43,TWULD1,C4TQO6,ME,ST,Check in,-,88676,ENGINEERING CHEMISTRY,NAGARATH E R AND RAMALINGAM S,RIT,RIT
2023-12-07 11:07:13,OKR56W,Z0OB63,IEM,ST,Check out,,97696,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-12-07 11:08:02,V81YWH,5B4ATY,CSE,ST,Check out,,99293,PROGRAMMING IN ANSI C++,"TRIVEDI,BHUSHAN",RIT,RIT
2023-12-07 11:09:08,9OAVTS,M3R7D3,UNDER GRADUATION(UG),UG,Check in,-,99154,INTRODUCTION TO WORK STUDY,INTERNATONAL LABOUR,RIT,RIT
2023-12-07 11:12:41,MP3G25,S67V8R,UNDER GRADUATION(UG),UG,Check in,-,88363,DIGITAL DESIGN,MANO,RIT,RIT
2023-12-07 11:12:41,A43BWG,QVTJ7X,UNDER GRADUATION(UG),UG,Check out,,88363,DIGITAL DESIGN,MANO,RIT,RIT
2023-12-07 11:13:19,EB5HHX,R3DO99,UNDER GRADUATION(UG),UG,Check out,,DB3541,DIGITAL LOGIC APPLICATIONS AND DESIGN,JOHN M YARBROUGH,RIT,RIT
2023-12-07 11:13:19,EB5HHX,R3DO99,UNDER GRADUATION(UG),UG,Check out,,DB3541,DIGITAL LOGIC APPLICATIONS AND DESIGN,JOHN M YARBROUGH,RIT,RIT
2023-12-07 11:13:36,RX7KM5,K81B08,EIE,ST,Check in,-,49073,ENGINEERING GRAPHICS,ANNAIAH M H,RIT,RIT
2023-12-07 11:13:43,RX7KM5,K81B08,EIE,ST,Check in,-,93102,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-12-07 11:16:33,IVESIF,BMWM7G,IEM,ST,Check out,,77079,BASIC ELECTRONICS,GODSE,RIT,RIT
2023-12-07 11:20:02,ZMSA2K,2JPSM7,MCA,PG,Check out,,MC4592,CORE PYTHON PROGRAMMING,NAGESWARA RAO,RIT,RIT
2023-12-07 11:21:37,SYVVMB,UHA0NQ,UNDER GRADUATION(UG),ST,Check in,-,89679,FUNDAMENTALS OF DIGITAL LOGIC WITH VERILOG DESIGN,BROWN,RIT,RIT
2023-12-07 11:24:47,SYVVMB,UHA0NQ,UNDER GRADUATION(UG),ST,Other,-290.0000,,,,,
2023-12-07 11:29:05,KIURFD,FJGVWL,CSE,UG,Renew,-,99946,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2023-12-07 11:38:51,1J745F,LYO13Z,UNDER GRADUATION(UG),ST,Check in,-,81994,CONTROL SYSTEMS ENGINEERING,"NAGARATH, I J",RIT,RIT
2023-12-07 11:42:26,1J745F,LYO13Z,UNDER GRADUATION(UG),ST,Other,-11.0000,,,,,
2023-12-07 11:48:42,PLMMNF,7PGKAG,PG,PG,Check out,,55455,INTRODUCTION TO DIGITAL IMAGE PROCESSING WITH MATLAB,"ALASDAIR, MCANDREW",RIT,RIT
2023-12-07 11:50:26,PR7D66,5ARRT2,UNDER GRADUATION(UG),UG,Check in,-,78830,POWER SYSTEM PROTECTION AND SWITCHGEAR,BADRI RAM,RIT,RIT
2023-12-07 11:50:49,PR7D66,5ARRT2,UNDER GRADUATION(UG),UG,Renew,-,90581,HANDBOOK OF ELECTRONICS ENGINEERING,GK,RIT,RIT
2023-12-07 11:51:03,PR7D66,5ARRT2,UNDER GRADUATION(UG),UG,Renew,-,86941,HIGH VOLTAGE ENGINEERING,NAIDU,RIT,RIT
2023-12-07 11:55:06,PR7D66,5ARRT2,UNDER GRADUATION(UG),UG,Other,-6.0000,,,,,
2023-12-07 11:56:34,F4ODCF,I4FO38,ELECTRICAL&ELECTRONICS ENGG,ST,Check in,-,39639,POWER SYSTEM PROTECTION AND SWITCHGEAR,RAVINDRANATH B,RIT,RIT
2023-12-07 11:58:28,MZQ6U9,G10BMD,,UG,Check in,-,86014,ARCHITECTURE FROM SPACE AND ORDER,CHING FRANCIS DK,RIT,RIT
2023-12-07 11:59:50,DXDW3U,LHX5AD,CHEM,ST,Renew,-,74713,HIGHER ENGINEERING MATHEMATICS,GREWAL B.S,RIT,RIT
2023-12-07 12:00:48,GBNFC5,0O0LDB,CHEM,ST,Check in,-,93825,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 12:00:58,9QDBQY,EHAQBL,CHEM,ST,Check in,-,93760,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 12:01:08,BHGJKN,AR9CJ8,CHEM,ST,Check in,-,93801,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 12:01:19,SBXJZ4,PZUVMU,CHEM,ST,Check in,-,99315,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-12-07 12:01:33,32IPOK,RVHTDY,UNDER GRADUATION(UG),UG,Check in,-,56830,DATA SRUCTURES AND ALGORITHMS IN JAVA,"DROZDEK, ADAM",RIT,RIT
2023-12-07 12:04:11,YLSXLM,QNZZWR,AIML,ST,Renew,-,93310,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR K S,RIT,RIT
2023-12-07 12:04:14,32IPOK,RVHTDY,UNDER GRADUATION(UG),UG,Other,-1.0000,,,,,
2023-12-07 12:05:20,21QIOA,XI8WAM,UNDER GRADUATION(UG),UG,Check out,,80703,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-12-07 12:05:35,SBXJZ4,PZUVMU,CHEM,ST,Check out,,97700,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-12-07 12:05:43,SBXJZ4,PZUVMU,CHEM,ST,Check out,,69537,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 12:06:16,VDZQBN,NI1LC0,ISE,ST,Check in,-,66290,SOLID STATE PHYSICS,PILLAI S O,RIT,RIT
2023-12-07 12:09:09,N9NHWT,KLL85V,AIML,ST,Check in,-,95677,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-12-07 12:09:29,N9NHWT,KLL85V,AIML,ST,Check in,-,88584,COMMUNICATION SKILLS,KUMAR,RIT,RIT
2023-12-07 12:09:58,N9NHWT,KLL85V,AIML,ST,Renew,-,76810,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-12-07 12:10:14,5ZGLDU,EID1A7,AIML,ST,Check in,-,85504,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2023-12-07 12:10:54,TKVIS5,D3LGMX,UNDER GRADUATION(UG),UG,Check in,-,99571,DATA BASE SYSTEM CONCEPTS,"SILBERSCHATZ, KORTH & SUDERSHAN",RIT,RIT
2023-12-07 12:11:34,YFX4EA,3OQL42,CSE,ST,Check in,-,93298,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR K S,RIT,RIT
2023-12-07 12:12:42,P9EJMT,8FEIPA,ECE,ST,Check out,,63183,COMPUTER BASICS AND C PROGRAMMING,RAJARAMAN V,RIT,RIT
2023-12-07 12:12:47,P9EJMT,8FEIPA,ECE,ST,Check out,,94877,ENGLISH LANGUAGE AND COMMUNICATION SKILLS FOR ENGINEERS,"SANJAY KUMAR, PUSHP LATA",RIT,RIT
2023-12-07 12:13:22,3F2U5B,45RXI3,ECE,ST,Check out,,94879,ENGLISH LANGUAGE AND COMMUNICATION SKILLS FOR ENGINEERS,"SANJAY KUMAR, PUSHP LATA",RIT,RIT
2023-12-07 12:13:28,3F2U5B,45RXI3,ECE,ST,Check out,,93676,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-12-07 12:13:35,3F2U5B,45RXI3,ECE,ST,Check out,,63165,COMPUTER BASICS AND C PROGRAMMING,RAJARAMAN V,RIT,RIT
2023-12-07 12:14:14,TKVIS5,D3LGMX,UNDER GRADUATION(UG),UG,Other,-30.0000,,,,,
2023-12-07 12:16:28,A05P4J,HYE3HP,UNDER GRADUATION(UG),UG,Check in,-,89933,CAD/CAM COMPUTER-AIDED DESIGN AND MANUFACTURING,GROOVER,RIT,RIT
2023-12-07 12:17:44,6X9NL7,KUB43E,ECE,ST,Renew,-,60092,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2023-12-07 12:17:57,6X9NL7,KUB43E,ECE,ST,Renew,-,93705,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-12-07 12:23:09,QISDBD,0S5R57,UNDER GRADUATION(UG),UG,Check out,,80699,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-12-07 12:24:44,ZSSECS,DJ127E,UNDER GRADUATION(UG),UG,Check out,,80710,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-12-07 12:25:05,IE1SBM,HNG72U,UNDER GRADUATION(UG),UG,Check in,-,DL302554,CAD/CAM: PRINCIPLES AND APPLICATIONS: PRINCIPLES AND APPLICATIONS,RAO P N,RIT,RIT
2023-12-07 12:25:58,IE1SBM,HNG72U,UNDER GRADUATION(UG),UG,Check in,-,80656,PRODUCT DESIGN AND MANUFACTURING,CHITALE A K,RIT,RIT
2023-12-07 12:26:16,8544R7,Q7BMFE,ISE,ST,Renew,-,71875,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 12:26:17,IE1SBM,HNG72U,UNDER GRADUATION(UG),UG,Check out,,80656,PRODUCT DESIGN AND MANUFACTURING,CHITALE A K,RIT,RIT
2023-12-07 12:27:44,YW7XQQ,HMSMAH,CSE_CY,UG,Renew,-,74580,COMPUTER ORGANIZATION AND DESIGN: THE HARDWARE AND SOFTWARE,PATTERSON DAVID,RIT,RIT
2023-12-07 12:27:47,YW7XQQ,HMSMAH,CSE_CY,UG,Renew,-,79968,DATA STRUCTURES USING C,THAREJA REEMA,RIT,RIT
2023-12-07 12:29:04,2AFEVE,JEOE17,CV,ST,Check out,,69530,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 12:30:17,CQ5JHS,ZGOB7U,UNDER GRADUATION(UG),UG,Check in,-,69302,ESTIMATING & COSTING IN CIVIL ENGINEERING: THEORY AND PRACTICE INCLUDING SPECFIFICATIONS AND VALUATION,DUTTA B N,RIT,RIT
2023-12-07 12:31:18,QHA1MU,2NN6QD,UNDER GRADUATION(UG),UG,Check in,-,69303,ESTIMATING & COSTING IN CIVIL ENGINEERING: THEORY AND PRACTICE INCLUDING SPECFIFICATIONS AND VALUATION,DUTTA B N,RIT,RIT
2023-12-07 12:31:57,JX4BFG,XTGBNS,UNDER GRADUATION(UG),ST,Check in,-,99577,INTRODUCTION TO MACHINE LEARNING,ETHEM ALPAYDIN,RIT,RIT
2023-12-07 12:32:39,R01231,95N7G2,UNDER GRADUATION(UG),UG,Check out,,80678,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-12-07 12:32:59,WZ5O1Y,8WRDO6,UNDER GRADUATION(UG),UG,Check in,-,68437,ESTIMATING & COSTING IN CIVIL ENGINEERING,DUTTA B N,RIT,RIT
2023-12-07 12:33:24,77WZGF,Q1WZQS,UNDER GRADUATION(UG),UG,Check out,,64739,ELECTRICAL MACHINES,"DESPHANDE, M V",RIT,RIT
2023-12-07 12:33:36,G31TUZ,H8T93O,UNDER GRADUATION(UG),UG,Check out,,80676,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-12-07 12:33:51,ER5850,CARBCV,UNDER GRADUATION(UG),UG,Check in,-,82382,CLOUD COMPUTING THEORY AND PRACTICE,DAN C. MARINESCU,RIT,RIT
2023-12-07 12:35:38,WZ5O1Y,8WRDO6,UNDER GRADUATION(UG),UG,Other,-80.0000,,,,,
2023-12-07 12:36:13,JX4BFG,XTGBNS,UNDER GRADUATION(UG),ST,Other,-25.0000,,,,,
2023-12-07 12:36:35,ZA7XJ1,HL47O0,UNDER GRADUATION(UG),UG,Check in,-,DB3482,CAD/CAM,A.S.RAVINDRA,RIT,RIT
2023-12-07 12:36:43,ZA7XJ1,HL47O0,UNDER GRADUATION(UG),UG,Check in,-,70873,COMPUTER AIDED MANUFACTURING,"RAO, P N",RIT,RIT
2023-12-07 12:36:47,WO0BHQ,WNMOS6,UNDER GRADUATION(UG),UG,Check in,-,67167,CLOUD COMPUTING: THEORY AND PRACTICE,"MARINESCU, DAN C",RIT,RIT
2023-12-07 12:37:01,SM39K8,RY9R7S,UNDER GRADUATION(UG),UG,Check in,-,49050,CAD/CAM,RAVINDRA A S,RIT,RIT
2023-12-07 12:37:12,DWP5P9,KFN3W6,UNDER GRADUATION(UG),UG,Renew,-,99466,OBJECT ORIENTED PROGRAMMING WITH C++,E. BALAGURUSWAMY,RIT,RIT
2023-12-07 12:37:47,CKRWQP,8KRFWH,UNDER GRADUATION(UG),UG,Check in,-,40996,POWER SYSTEM PROTECTION AND SWITCHGEAR,BADRI RAM,RIT,RIT
2023-12-07 12:38:06,WPFHNB,5R1Q79,UNDER GRADUATION(UG),UG,Check in,-,DB2540,POWER SYSTEM PROTECTION AND SWITCHGEAR,BADRI RAM,RIT,RIT
2023-12-07 12:38:24,A20PYE,4ZCMDL,UNDER GRADUATION(UG),UG,Check in,-,98837,Internet of Things: A Hands-on Approach,"Arshdeep Bahga, Vijay Madisetti,",RIT,RIT
2023-12-07 12:39:27,A20PYE,4ZCMDL,UNDER GRADUATION(UG),UG,Check out,,81859,OPTICAL FIBER COMMUNICATION,"GERD KEISER,",RIT,RIT
2023-12-07 12:40:48,4PUEUG,WBRAXW,UNDER GRADUATION(UG),UG,Renew,-,82034,DIGITAL DESIGN WITH AN INTRODUCTION TO THE VERILOG HDL,MANO,RIT,RIT
2023-12-07 12:41:18,7NU5J2,OWTVKY,UNDER GRADUATION(UG),ST,Check in,-,54277,CAD/CAM: PRINCIPLES AND APPLICATIONS,RAO P N,RIT,RIT
2023-12-07 12:42:12,G9NTLL,OY8THF,CIVIL ENGINEERING,ST,Check in,-,68435,ESTIMATING & COSTING IN CIVIL ENGINEERING,DUTTA B N,RIT,RIT
2023-12-07 12:42:21,AC38PS,QNAVMN,UNDER GRADUATION(UG),UG,Check in,-,53619,POWER SYSTEM PROTECTION AND SWITCHGEAR,BADRI RAM,RIT,RIT
2023-12-07 12:42:37,1QTQDH,0TT8MR,UNDER GRADUATION(UG),UG,Renew,-,95103,PRINCIPLES AND PRACTICE OF HIGHWAY ENGINEERING (INCLUDING EXPRESSWAYS AND AIRPORT ENGINEERING),KADIYALI L R,RIT,RIT
2023-12-07 12:42:45,1QTQDH,0TT8MR,UNDER GRADUATION(UG),UG,Renew,-,DB3990,HIGHWAY AND TRAFFIC ENGINEERING,"SAXENA, SUBHASH",RIT,RIT
2023-12-07 12:45:23,LEW2U0,LW0OPG,UNDER GRADUATION(UG),UG,Check in,-,98123,Wiley's GATE Biotechnology Chapter-Wise Solved Papers (2000-2021,Wiley Editoria,RIT,RIT
2023-12-07 12:45:32,LEW2U0,LW0OPG,UNDER GRADUATION(UG),UG,Check in,-,91964,GATE: 2020 BIOTECHNOLOGY,"KUMAR, PRABHUNSHU",RIT,RIT
2023-12-07 12:46:11,JXRTS6,9GPTHS,UNDER GRADUATION(UG),UG,Check out,,78038,FUNDAMENTALS OF ELECTRIC CIRCUITS,ALEXANDER,RIT,RIT
2023-12-07 12:47:10,PJWZTT,NWT3J7,UNDER GRADUATION(UG),UG,Check out,,55964,PROJECT MANAGEMENT IN IT,"SCHWAIBE, KATHY",RIT,RIT
2023-12-07 12:47:26,PJWZTT,NWT3J7,UNDER GRADUATION(UG),UG,Check out,,61470,ENGINEERING ECONOMICS,"RIGGS, JAMES L",RIT,RIT
2023-12-07 12:47:31,PJWZTT,NWT3J7,UNDER GRADUATION(UG),UG,Check out,,74512,PROGRAMMING MASSIVELY PARALLEL PROCESSORS,KIRK DAVID B,RIT,RIT
2023-12-07 12:47:36,PJWZTT,NWT3J7,UNDER GRADUATION(UG),UG,Check out,,79898,INTRODUCTION TO PARALLEL COMPUTING,GRAMA,RIT,RIT
2023-12-07 12:48:15,DNXVUZ,CEDGNQ,UNDER GRADUATION(UG),ST,Check out,,55162,PROJECT MANAGEMENT IN IT,"SCHWAIBE, KATHY",RIT,RIT
2023-12-07 12:48:23,DNXVUZ,CEDGNQ,UNDER GRADUATION(UG),ST,Check out,,65829,ENGINEERING ECONOMICS,"RIGGS, JAMES L",RIT,RIT
2023-12-07 12:48:28,DNXVUZ,CEDGNQ,UNDER GRADUATION(UG),ST,Check out,,74511,PROGRAMMING MASSIVELY PARALLEL PROCESSORS,KIRK DAVID B,RIT,RIT
2023-12-07 12:48:33,DNXVUZ,CEDGNQ,UNDER GRADUATION(UG),ST,Check out,,72953,AN INTRODUCTION TO PARALLEL COMPUTING: DESIGN AND ANALYSIS OF ALGORITHMS,ANANTH GRAMA,RIT,RIT
2023-12-07 12:49:53,VZW1QV,0LNYWS,UNDER GRADUATION(UG),UG,Check out,,55161,PROJECT MANAGEMENT IN IT,"SCHWAIBE, KATHY",RIT,RIT
2023-12-07 12:50:04,VZW1QV,0LNYWS,UNDER GRADUATION(UG),UG,Check out,,72951,AN INTRODUCTION TO PARALLEL COMPUTING: DESIGN AND ANALYSIS OF ALGORITHMS,ANANTH GRAMA,RIT,RIT
2023-12-07 12:50:05,7NU5J2,OWTVKY,UNDER GRADUATION(UG),ST,Check out,,89475,MANAGEMENT AND ENTREPRENEURSHIP,NAIDU N V R,RIT,RIT
2023-12-07 12:50:19,VZW1QV,0LNYWS,UNDER GRADUATION(UG),UG,Check out,,61469,ENGINEERING ECONOMICS,"RIGGS, JAMES L",RIT,RIT
2023-12-07 12:50:28,VZW1QV,0LNYWS,UNDER GRADUATION(UG),UG,Check out,,74506,PROGRAMMING MASSIVELY PARALLEL PROCESSORS,KIRK DAVID B,RIT,RIT
2023-12-07 12:51:06,RWF1Q5,2ILZCI,UNDER GRADUATION(UG),UG,Check in,-,67230,"DATA SCIENCE AND BIG DATA ANALYSIS: DISCOVERING,ANALYSING,VISUALIZING AND PRESENTING DATA",EMC EDUCATION SERVICES,RIT,RIT
2023-12-07 12:51:16,A4JQAS,BKZVRB,CSE_AIML,ST,Check in,-,100309,COMPUTER SCIENCE A STRUCTURCD PROGRAMMING APPROACH USING C,"FOROUZAN, BEHROOZ A, GILBERG, F RICHARD",RIT,RIT
2023-12-07 12:51:28,A4JQAS,BKZVRB,CSE_AIML,ST,Renew,-,76777,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-12-07 12:51:32,RWF1Q5,2ILZCI,UNDER GRADUATION(UG),UG,Check out,,69649,"INFORMATION STORAGE AND MANAGEMENT: STORING,MANAGING AND PROTECTING DIGITAL INFORMATION IN CLASSIC VIRTUALIZED AND CLOUD ENVIRONMENTS","GNANASUNDARAM, SOMASUNDARAM, SHRIVASTAVA, ALOK",RIT,RIT
2023-12-07 12:51:57,9CCMJS,4B7C60,CV,ST,Check in,-,78321,INTRODUCTION TO THE CONSTITUTION OF INDIA,BASU,RIT,RIT
2023-12-07 12:52:17,V0E1NQ,8MQ5QY,UNDER GRADUATION(UG),UG,Check out,,61467,ENGINEERING ECONOMICS,"RIGGS, JAMES L",RIT,RIT
2023-12-07 12:52:24,V0E1NQ,8MQ5QY,UNDER GRADUATION(UG),UG,Check out,,57100,PROJECT MANAGEMENT IN IT,"SCHWAIBE, KATHY",RIT,RIT
2023-12-07 12:52:26,9CCMJS,4B7C60,CV,ST,Check out,,99310,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-12-07 12:52:28,V0E1NQ,8MQ5QY,UNDER GRADUATION(UG),UG,Check out,,74507,PROGRAMMING MASSIVELY PARALLEL PROCESSORS,KIRK DAVID B,RIT,RIT
2023-12-07 12:52:33,9CCMJS,4B7C60,CV,ST,Renew,-,99310,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-12-07 12:52:36,9CCMJS,4B7C60,CV,ST,Renew,-,62788,HIGHER ENGINEERING MATHEMATICS,"GREWAL S B, GREWAL J S",RIT,RIT
2023-12-07 12:52:37,9CCMJS,4B7C60,CV,ST,Renew,-,92906,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-12-07 12:52:39,9CCMJS,4B7C60,CV,ST,Renew,-,76216,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2023-12-07 12:52:43,V0E1NQ,8MQ5QY,UNDER GRADUATION(UG),UG,Check out,,91208,INTRODUCTION TO PARALLEL COMPUTING,"GAMA, ANANTH",RIT,RIT
2023-12-07 12:53:08,RJRXW0,IYOONC,CSE_CY,UG,Renew,-,79956,DATA STRUCTURES USING C,THAREJA REEMA,RIT,RIT
2023-12-07 12:53:16,RJRXW0,IYOONC,CSE_CY,UG,Renew,-,DL301362,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2023-12-07 12:53:36,IFMAP9,LRHBQ8,CSE,PHD,Check in,-,69319,ARTIFICIAL INTELLIGENCE; MODERN APPROACH,RUSSEL STUART,RIT,RIT
2023-12-07 12:54:12,O95YNT,YE31QH,CSE_CY,UG,Check out,,40503,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, REMEZ",RIT,RIT
2023-12-07 12:54:51,66YBZL,OWYYAJ,CSE_CY,UG,Check out,,54076,DATA STRUCTURES USING C,KRISHNAMURTHY,RIT,RIT
2023-12-07 12:58:13,4AGHCF,1OIYNA,UNDER GRADUATION(UG),ST,Check in,-,68489,FLUID MECHANICS AND TURBOMACHINES,"MOHAN DAS, MADAN",RIT,RIT
2023-12-07 12:58:23,4AGHCF,1OIYNA,UNDER GRADUATION(UG),ST,Check in,-,65820,DESIGN OF MACHINE ELEMENTS,"BHANDARI, V B",RIT,RIT
2023-12-07 12:59:27,PJWZTT,NWT3J7,UNDER GRADUATION(UG),UG,Other,-114.0000,,,,,
2023-12-07 13:00:11,E4P0XI,JJKP30,CSE_AIML,ST,Check in,-,99426,OBJECT ORIENTED PROGRAMMING WITH C++,BALAGURUSAMY E,RIT,RIT
2023-12-07 13:01:44,WONVVX,5M1L13,UNDER GRADUATION(UG),UG,Check in,-,56383,DATA STRUCTURES USING C++,MALIK D S,RIT,RIT
2023-12-07 13:02:08,WONVVX,5M1L13,UNDER GRADUATION(UG),UG,Renew,-,55274,DIGITAL DESIGN,"DUECK, ROBERT K",RIT,RIT
2023-12-07 13:06:12,CPPGV7,5ENV6T,UNDER GRADUATION(UG),ST,Check out,,100095,MACHINE LEARNING - AN ALGORITHMIC PERSPECTIVE,"MARSLAND, STEPHEN",RIT,RIT
2023-12-07 13:06:26,E6XE3Z,EBRDDK,UNDER GRADUATION(UG),ST,Check in,-,88836,CMOS VLSI DESIGN A CIRCUITS AND SYSYEMS PERPECTIVE,"WESTE,NEIL H E AND HARRIS, DAVID MONEY",RIT,RIT
2023-12-07 13:07:47,53LFC9,6737BQ,UNDER GRADUATION(UG),UG,Check in,-,72200,PRACTICAL DATA SCIENCE WITH R,ZUMEL,RIT,RIT
2023-12-07 13:07:50,1LP5LQ,60B2DX,CSE,ST,Check in,-,95810,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-12-07 13:07:55,53LFC9,6737BQ,UNDER GRADUATION(UG),UG,Check in,-,77395,DATA SCIENCE AND BIG DATA ANALYTICS,EMC,RIT,RIT
2023-12-07 13:08:58,53LFC9,6737BQ,UNDER GRADUATION(UG),UG,Renew,-,87659,INFORMATION STORAGE AND MANAGEMENT,EMC EDUCATION SERVICES,RIT,RIT
2023-12-07 13:09:33,36Z77V,XV4RRB,UNDER GRADUATION(UG),ST,Renew,-,91327,CONCRETE TECHNOLOGY: THEORY AND PRACTICES,SHETTY M S,RIT,RIT
2023-12-07 13:10:14,638RDC,HOSL89,ME,UG,Check out,,50794,MANUFACTURING TECHNOLOGY,RAO P N,RIT,RIT
2023-12-07 13:10:25,ZPWGJZ,IMNXVE,CIVIL ENGINEERING(CV),TS,Check out,25.0000,BB2892,SYSTEMATIC APPROACH TO DATA STRUCTURES USING C,PADMA REDDY A M,RIT,RIT
2023-12-07 13:10:52,ZPWGJZ,IMNXVE,CIVIL ENGINEERING(CV),TS,Check out,,88339,COMPUTER ORGANIZATION AND ARCHITECTURE,STALLINGS,RIT,RIT
2023-12-07 13:11:36,638RDC,HOSL89,ME,UG,Check in,-,48271,MANUFACTURING PROCESS-I: CASING AND WELDING PROCESS,RADHAKRISHNA K,RIT,RIT
2023-12-07 13:15:05,0H56QF,IHDGNV,UNDER GRADUATION(UG),UG,Check in,-,49764,CAD/CAM: PRINCIPLES AND APPLICATIONS : PRINCIPLES AND APPLICATIONS,RAO NARESHWARA P,RIT,RIT
2023-12-07 13:15:32,DT3B5K,K4A6ZB,UNDER GRADUATION(UG),UG,Check in,-,54558,CAD/CAM: PRINCIPLES AND APPLICATIONS,RAO P N,RIT,RIT
2023-12-07 13:16:51,Y7595M,86108J,BT,ST,Check in,-,92703,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-12-07 13:17:00,WX7VSV,TSOJQW,BT,ST,Check in,-,66751,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2023-12-07 13:18:08,WX7VSV,TSOJQW,BT,ST,Check in,-,66481,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-12-07 13:18:32,Y7595M,86108J,BT,ST,Check in,-,DB2875,ENGINEERING PHYSICS,"BASAVARAJU, S. P",RIT,RIT
2023-12-07 13:19:09,48M4LU,T36JTK,BT,ST,Check in,-,93303,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR K S,RIT,RIT
2023-12-07 13:19:22,4OGA6B,Y6WG84,ETE,ST,Check in,-,93802,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 13:19:33,4OGA6B,Y6WG84,ETE,ST,Check in,-,92649,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-12-07 13:21:19,OHR989,ELDFNK,ETE,ST,Check out,,93754,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 13:22:26,4OGA6B,Y6WG84,ETE,ST,Check out,,93747,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-12-07 13:22:33,4OGA6B,Y6WG84,ETE,ST,Check out,,93827,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR D S,RIT,RIT
2023-12-07 14:13:58,9FFFW7,B5M0WA,ML,ST,Check in,-,67758,BASIC ELECTRICAL ENGINEERING,KOTHARI D P,RIT,RIT
2023-12-07 14:13:59,FAH76U,5042UU,UNDER GRADUATION(UG),UG,Check in,-,59413,SUPPLY CHAIN MANAGEMENT: STRATEGY. PLANNING AND OPERATION,"CHOPRA, SUNIL",RIT,RIT
