Date,card_number,full_name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-05-02 12:11:11,8S3D73,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,32547,DIGITAL FUNDAMENTALS,"FLOYD, THOMAS L",RIT,RIT
2023-05-02 12:11:38,EETTQH,ICJDNV,IEM,ST,Check in,-,83206,INTRODUCTION TO MATERIALS MANAGEMENT,ARNOLD J R,RIT,RIT
2023-05-02 12:12:39,KJ5Z3Y,ICJDNV,CHEM,UG,Other,-20.0000,,,,,
2023-05-02 12:13:15,8S3D73,ICJDNV,UNDER GRADUATION(UG),ST,Other,-68.0000,,,,,
2023-05-02 12:13:46,S2Q2R0,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,DB2681,CHEMISTRY FOR ENGINEERING STUDENTS,JAI PRAKASH B S,RIT,RIT
2023-05-02 12:14:10,6W5DJZ,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,88218,DATA STRUCTURES AND ALGORITHM ANAYSIS IN C PLUS PLUS,WEISS,RIT,RIT
2023-05-02 12:14:21,6W5DJZ,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,57054,JAVA PROGRAMMING FOR THE ABSOLUTE BEGINNER,"FLYNT, JOHN P",RIT,RIT
2023-05-02 12:14:41,5EX7KI,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,94475,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 12:16:47,S2Q2R0,ICJDNV,UNDER GRADUATION(UG),UG,Other,-1.0000,,,,,
2023-05-02 12:17:28,G2IH6M,ICJDNV,AIDS,UG,Check out,,92420,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:17:49,5EX7KI,ICJDNV,UNDER GRADUATION(UG),ST,Other,-18.0000,,,,,
2023-05-02 12:17:58,QBIJUT,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,DB3702,GRAPH THEORY,"PANT, NEERAJ",RIT,RIT
2023-05-02 12:18:16,6YD23J,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,91948,GATE: 2020 BIOTECHNOLOGY,"KUMAR, PRABHUNSHU",RIT,RIT
2023-05-02 12:18:25,IOM1ZU,ICJDNV,CSE,UG,Check out,,92398,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:18:39,MUA86C,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93732,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 12:18:43,YAHG1K,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,91951,GATE: 2020 BIOTECHNOLOGY,"KUMAR, PRABHUNSHU",RIT,RIT
2023-05-02 12:18:55,B8CR8S,ICJDNV,EEE,ST,Check in,-,65675,ELECTRONIC INSTRUMENTATION AND MEASUREMENTS,"BELL, DAVID A",RIT,RIT
2023-05-02 12:19:09,B8CR8S,ICJDNV,EEE,ST,Check in,-,84651,DIGITAL ELECTRONICS,GUPTA B R,RIT,RIT
2023-05-02 12:19:32,J4VNCW,ICJDNV,IEM,UG,Check in,-,72944,INTRODUCTION TO MATERIALS MANAGEMENT,J.R. TONY ARNOLD,RIT,RIT
2023-05-02 12:20:41,1XTMXV,XX5Z96,,UG,Check in,-,45590,"PROJECTS-PLANNING, ANALYSIS, SELECTION, FINANCING, IMPLEMENTATION AND REVIEW",PRASANNA CHANDRA,RIT,RIT
2023-05-02 12:21:31,MUA86C,ICJDNV,UNDER GRADUATION(UG),UG,Other,-8.0000,,,,,
2023-05-02 12:22:47,GI2JAO,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,67949,SIGNALS AND SYSTEMS,"HAYKIN, SIMON",RIT,RIT
2023-05-02 12:23:51,1XTMXV,XX5Z96,,UG,Other,-11.0000,,,,,
2023-05-02 12:24:46,H1UV0G,ICJDNV,IEM,UG,Check in,-,72946,INTRODUCTION TO MATERIALS MANAGEMENT,J.R. TONY ARNOLD,RIT,RIT
2023-05-02 12:25:30,GI2JAO,ICJDNV,UNDER GRADUATION(UG),ST,Other,-40.0000,,,,,
2023-05-02 12:26:12,V1B5Z9,ICJDNV,IEM,UG,Check in,-,72940,INTRODUCTION TO MATERIALS MANAGEMENT,J.R. TONY ARNOLD,RIT,RIT
2023-05-02 12:26:24,V1B5Z9,ICJDNV,IEM,UG,Check in,-,DB3469,INTRODUCTION TO WORK STUDY,GENEVA,RIT,RIT
2023-05-02 12:26:34,B8C7EA,JJBZ0T,CSE,ST,Check in,-,64670,DISCRETE AND COMBINATORIAL MATHEMATICS: AN APPLIED INTRODUCTION ISCRETE AND COMBINATORIAL M? HEMATICS: AN APPLIED INTRODUCT,"GRIMALDI, RALHP P, RAMANA B V",RIT,RIT
2023-05-02 12:27:22,79FW53,ICJDNV,ISE,UG,Check in,-,69606,DATA STRUCTURES USING C,"TENENBAUM, AARON M",RIT,RIT
2023-05-02 12:28:58,XF018L,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92695,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-05-02 12:29:14,XF018L,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,88587,COMMUNICATION SKILLS A WORKBOOK,KUMAR,RIT,RIT
2023-05-02 12:29:38,79FW53,ICJDNV,ISE,UG,Other,-25.0000,,,,,
2023-05-02 12:29:46,V1B5Z9,ICJDNV,IEM,UG,Other,-66.0000,,,,,
2023-05-02 12:30:25,79FW53,ICJDNV,ISE,UG,Check in,-,BB3046,DISCRETE MATHEMATICAL STRUCTURES,KOLMAN BERNARD,RIT,RIT
2023-05-02 12:30:26,ED4NC6,ICJDNV,AI,UG,Check out,,66242,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:30:55,42HIYE,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,37774,UNIT OPERATIONS OF CHEMICAL ENGINEERING,"MCCABE, WARNEW L",RIT,RIT
2023-05-02 12:30:59,6AMMLE,ICJDNV,CSE,UG,Check out,,92409,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:31:25,PM2VPH,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,83739,TCR JAVA,SCHILDT,RIT,RIT
2023-05-02 12:31:34,PM2VPH,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,84987,DATA STRUCTURES USING C AND C++,"LANGSAM, YEDIDYAH",RIT,RIT
2023-05-02 12:31:43,PM2VPH,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,89095,DIGITAL PRINCIPLES AND APPLICATIONS,"LEACH,DONALD P AND OTHERS",RIT,RIT
2023-05-02 12:32:31,B8CR8S,ICJDNV,EEE,ST,Check out,,93799,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 12:32:32,BKAUXI,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,BB3045,DISCRETE AND COMBINATORIAL MATHEMATICS: AN APPLIED INTRODUCTION,GRIMALDI RALPH P,RIT,RIT
2023-05-02 12:32:44,BKAUXI,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,DB2555,GRAPH THEORY AND COMBINATIONS,"CHANDRASEKHARAIAH, D. S.",RIT,RIT
2023-05-02 12:33:30,42HIYE,ICJDNV,UNDER GRADUATION(UG),ST,Other,-30.0000,,,,,
2023-05-02 12:33:51,WXU2YB,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95655,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:34:13,CND39Z,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,92029,GATE 2020: CHEMICAL ENGINEERING,G K PUBLICATION,RIT,RIT
2023-05-02 12:34:37,YBHKC0,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95777,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:35:02,BKAUXI,ICJDNV,UNDER GRADUATION(UG),ST,Other,-25.0000,,,,,
2023-05-02 12:35:13,11HBKG,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93701,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-05-02 12:36:53,CND39Z,ICJDNV,UNDER GRADUATION(UG),ST,Other,-32.0000,,,,,
2023-05-02 12:37:04,11HBKG,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,92912,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-05-02 12:37:28,106X47,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,88898,FLUID MECHANICS,BANSAL R K,RIT,RIT
2023-05-02 12:37:45,106X47,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,90873,STRENGTH OF MATERIALS IN SI UNITS REVISED,PATHAK S.S.,RIT,RIT
2023-05-02 12:39:04,C7TYW6,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95780,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:39:35,SNMB43,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95652,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:40:00,08I8Q2,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95739,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:40:48,TJA6KF,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95819,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:41:27,95VI0A,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95637,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:42:33,106X47,ICJDNV,UNDER GRADUATION(UG),ST,Other,-208.0000,,,,,
2023-05-02 12:43:11,XA88EU,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95714,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:43:26,9PMISF,ICJDNV,,PG,Renew,-,70747,CONSTRUCTION FOR LANDSCAPE ARCHITECTURE,"HOLDEN, ROBERT",RIT,RIT
2023-05-02 12:43:38,PU9D5J,ICJDNV,CSE,ST,Check out,,96017,BALAKE KANNADA,THIMMESHA L,RIT,RIT
2023-05-02 12:43:43,9PMISF,ICJDNV,,PG,Renew,-,97101,SITE DESIGN AND CONSTRUCTION DETAILING,"WALKER, THEODORE D.",RIT,RIT
2023-05-02 12:43:47,VZI50L,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,89602,WATER SUPPLY ENGINEERING: ENVIRONMENTAL ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 12:44:07,OH8FGD,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95809,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:44:28,AY43UD,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,89599,WATER SUPPLY ENGINEERING,PUNMIA,RIT,RIT
2023-05-02 12:44:40,B38G1W,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95786,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:45:10,VA11DM,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95800,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:45:26,9PMISF,ICJDNV,,PG,Other,-40.0000,,,,,
2023-05-02 12:45:37,7BHL3I,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95722,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:46:11,CJO0DW,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95687,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:46:41,2OQCHL,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95726,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:46:43,AY43UD,ICJDNV,UNDER GRADUATION(UG),ST,Other,-50.0000,,,,,
2023-05-02 12:47:00,I2JSQK,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,94471,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 12:47:04,FA3LA0,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,43613,CONTROL SYSTEMS ENGINEERING,BHATTACHARYA,RIT,RIT
2023-05-02 12:47:13,FA3LA0,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,53536,CONTROL SYSTEMS ENGINEERING,PALANI S,RIT,RIT
2023-05-02 12:47:16,GK4U9H,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95704,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:47:24,FA3LA0,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,91736,FUNDAMENTALS OF ELECTRIC CIRCUITS,"ALEXANDER, CHARLES K",RIT,RIT
2023-05-02 12:47:36,NKHYX5,K8K1JD,,PG,Check in,-,94163,TROPICAL GARDEN PLANTS IN COLOR,BOSE T K,RIT,RIT
2023-05-02 12:47:40,I852PB,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,57225,CONTROL SYSTEMS ENGINEERING,"NAGRATH, I J",RIT,RIT
2023-05-02 12:47:43,8TRQCP,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95731,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:47:59,I2JSQK,ICJDNV,UNDER GRADUATION(UG),ST,Other,-6.0000,,,,,
2023-05-02 12:47:59,NKHYX5,K8K1JD,,PG,Check in,-,97092,LANDSCAPE CONSTRUCTION AND DETAILING,"BLANC, ALAN",RIT,RIT
2023-05-02 12:48:17,NKHYX5,K8K1JD,,PG,Check in,-,86025,LANDSCAPE ARCHITECTURE COMPETITION ANNUAL 6,CHOSEOK,RIT,RIT
2023-05-02 12:48:36,9MOGL6,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95639,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:48:37,5SE2K1,ICJDNV,,UG,Check in,-,89597,WATER SUPPLY ENGINEERING,PUNMIA,RIT,RIT
2023-05-02 12:48:56,FN1C6J,ICJDNV,CV,ST,Check in,-,94473,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 12:49:05,I852PB,ICJDNV,UNDER GRADUATION(UG),ST,Other,-17.0000,,,,,
2023-05-02 12:49:06,FN1C6J,ICJDNV,CV,ST,Check in,-,70497,A TEXTBOOK OF FLUID MECHANICS AND HYDRAULIC MACHINES,"BANSAL,R K",RIT,RIT
2023-05-02 12:49:28,9PNYYI,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95696,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:50:00,PFQTN4,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95710,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:50:02,70C1BH,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,65935,DISCRETE MATHEMATICS AND ITS APPLICATIONS: WITH COMBINATORICS AND GRAPH THEORY,"ROSEN, KENNETH H",RIT,RIT
2023-05-02 12:50:38,87BAJN,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95751,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:51:46,M35F8C,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95766,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:51:49,70C1BH,ICJDNV,UNDER GRADUATION(UG),ST,Other,-12.0000,,,,,
2023-05-02 12:52:11,FN1C6J,ICJDNV,CV,ST,Other,-55.0000,,,,,
2023-05-02 12:52:13,ETKEVU,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,92453,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:52:24,ETKEVU,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95944,BALAKE KANNADA,THIMMESHA L,RIT,RIT
2023-05-02 12:52:26,WLPVQM,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,79377,UNIT OPERATIONS OF CHEMICAL ENGINEERING,MCCABE,RIT,RIT
2023-05-02 12:52:31,WLPVQM,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,94051,UNIT OPERATIONS-I: FLUID FLOW & MECHANICAL OPERATIONS,"GAVHANE, K A",RIT,RIT
2023-05-02 12:52:32,DNJ5E5,ICJDNV,EC,UG,Check in,-,98886,Control Systems Engineering,"J. Nagrath and M. Gopal,",RIT,RIT
2023-05-02 12:52:54,ZFY1ES,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95674,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:53:15,WLPVQM,ICJDNV,UNDER GRADUATION(UG),ST,Other,-33.0000,,,,,
2023-05-02 12:53:46,T72VTC,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,92463,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:53:54,T72VTC,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95877,BALAKE KANNADA,THIMMESHA L,RIT,RIT
2023-05-02 12:54:01,14GXBE,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,48582,STRENGTH OF MATERIALS,"NASH, WILLIAM.A",RIT,RIT
2023-05-02 12:54:11,DNJ5E5,ICJDNV,EC,UG,Other,-6.0000,,,,,
2023-05-02 12:54:17,BKAUXI,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,66268,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:54:18,RB3HRE,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,98702,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2023-05-02 12:54:25,BKAUXI,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95966,BALAKE KANNADA,THIMMESHA L,RIT,RIT
2023-05-02 12:54:59,BZTU7Q,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95675,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:55:18,RB3HRE,ICJDNV,UNDER GRADUATION(UG),ST,Other,-4.0000,,,,,
2023-05-02 12:55:43,98D7JS,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,DB4407,MECHANICS OF MATERIALS,DAS J B K,RIT,RIT
2023-05-02 12:55:46,X23YC4,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95648,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:55:56,QLLLXZ,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,63104,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-05-02 12:56:09,IO37LF,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,88113,STRENGTH OF MATERIALS,BHABIKATTI,RIT,RIT
2023-05-02 12:56:10,PLYGM8,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,63886,DIGITAL SIGNAL PROCESSING,GANESH RAO D,RIT,RIT
2023-05-02 12:56:16,VA8QXZ,ICJDNV,BT,ST,Check out,,93728,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 12:56:42,RVUR67,ICJDNV,,UG,Check in,-,94470,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 12:56:53,IKNQBO,ICJDNV,,UG,Check in,-,58159,WATER SUPPLY ENGINEERING: ENVIRONMENTAL ENGINEERING VOL. I,"GARG, SANTHOSH KUMAR",RIT,RIT
2023-05-02 12:57:02,H7Z14I,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,DB4258,DISCRETE AND COMBINATORIAL MATHEMATICS: APPLIED INTRODUCTION,"GRIMALDI, RALPH P",RIT,RIT
2023-05-02 12:57:05,HYB84A,ICJDNV,CSE,UG,Check out,,95701,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:57:52,86M3R2,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95642,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:58:36,8DZS1P,ICJDNV,CSE,UG,Check out,,95802,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 12:58:38,RVUR67,ICJDNV,,UG,Other,-58.0000,,,,,
2023-05-02 12:58:54,8DZS1P,ICJDNV,CSE,UG,Renew,-,75152,PROGRAMMING IN C & DATA STRUCTURE FOR 1 & 2 SEM VTU,KOTUR P B,RIT,RIT
2023-05-02 12:59:20,H7Z14I,ICJDNV,UNDER GRADUATION(UG),ST,Other,-51.0000,,,,,
2023-05-02 12:59:47,C43WI5,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,66239,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-05-02 12:59:54,MI69YU,ICJDNV,ISE,UG,Check in,-,90340,PROGRAMMING IN JAVA 2 ED,MALHOTRA,RIT,RIT
2023-05-02 13:00:36,YOUGIZ,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95765,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 13:00:37,IKNQBO,ICJDNV,,UG,Other,-81.0000,,,,,
2023-05-02 13:01:21,X8D6JJ,ICJDNV,AM,UG,Check out,,95724,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 13:01:31,FGAYLZ,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,94460,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 13:01:48,0E4DU7,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95707,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 13:01:51,MOCAYF,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,94476,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 13:02:13,LDP2YY,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,76414,BASIC ENGINEERING THERMODYNAMICS,VENKATESH,RIT,RIT
2023-05-02 13:02:15,FA3LA0,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,95787,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 13:02:39,XA81SS,ICJDNV,CSE,UG,Check out,,95791,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 13:03:09,ZN4EDX,ICJDNV,CSE,UG,Check out,,95641,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 13:04:29,NECD88,ICJDNV,BT,UG,Check out,,95806,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-05-02 13:05:05,OBQTRY,ICJDNV,BT,ST,Check out,,93758,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 13:05:07,LDP2YY,ICJDNV,UNDER GRADUATION(UG),ST,Other,-22.0000,,,,,
2023-05-02 13:05:22,SH2S1K,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,48590,TEXTBOOK OF MECHANICS OF MATERIALS : AS PER NEW SYSLLABUS,RAO K V,RIT,RIT
2023-05-02 13:05:33,A9BBV3,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,96000,BALAKE KANNADA,THIMMESHA L,RIT,RIT
2023-05-02 13:05:36,SH2S1K,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,87915,BASIC AND APPLIED THERMODYNAMICS,PK NAG,RIT,RIT
2023-05-02 13:05:45,SH2S1K,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,48793,MATERIAL SCIENCE AND METALLURGY,PHANEESH K R,RIT,RIT
2023-05-02 13:05:58,SH2S1K,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,54557,"MANUFACTURING TECHNOLOGY: FOUNDRY, FORMING & WELDING VOL.1",RAO P N,RIT,RIT
2023-05-02 13:06:15,15UTUE,ICJDNV,ECE,ST,Check in,-,96946,"PROBLEMS & SOLUTIONS OF CONTROL SYSTEMS (WITH ESSENTIAL THEORY),",JAIRATH,RIT,RIT
2023-05-02 13:07:05,WGNZYE,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,65661,CONTROL SYSTEMS,"KUMAR,ANAND A",RIT,RIT
2023-05-02 13:07:11,WMRRYN,ICJDNV,BT,ST,Check out,,93785,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 13:07:21,MB3U0R,ICJDNV,EC,UG,Check in,-,72691,CONTROL SYSTEMS ENGINEERING,S. K. BHATTACHARYA,RIT,RIT
2023-05-02 13:07:22,KJGGV0,ICJDNV,MCA,PG,Check in,-,DL301761,UNIX: CONCEPTS AND APPLICATIONS,"DAS, SUMITHABHA",RIT,RIT
2023-05-02 13:07:30,SH2S1K,ICJDNV,UNDER GRADUATION(UG),UG,Other,-72.0000,,,,,
2023-05-02 13:08:01,OJ43AP,ICJDNV,BT,ST,Check out,,93787,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 13:08:42,MB3U0R,ICJDNV,EC,UG,Other,-2.0000,,,,,
2023-05-02 13:08:43,88USPU,ICJDNV,BT,ST,Check out,,93741,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 13:09:05,C1SVVG,ICJDNV,MCA,PG,Check in,-,MC4439,WEB SCRAPING WITH PHYTHON,"MITCHELL, RYAN",RIT,RIT
2023-05-02 13:09:20,01CFPJ,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,94467,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2023-05-02 13:09:45,SE0YRM,ICJDNV,EC,UG,Check in,-,60705,CONTROLE SYSTEMS ENGINEERING,"BHATTACHARYA, S K",RIT,RIT
2023-05-02 13:09:52,2Y5FCS,ICJDNV,EC,UG,Check in,-,72996,NETWORK ANALYSIS AND SYNTHESIS,S. K. BHATTACHARYA,RIT,RIT
2023-05-02 13:09:59,2Y5FCS,ICJDNV,EC,UG,Check in,-,77488,DIGITAL DESIGN WITH AN INTRODUCTION TO THE VERILOG HDL,MANO,RIT,RIT
2023-05-02 13:10:09,UF01OB,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,84667,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-05-02 13:10:22,UF01OB,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93770,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-05-02 13:11:15,X4VKBO,ICJDNV,AIDS,UG,Renew,-,77897,ENGINEERING MATHEMATICS -II FOR SECOND SEMESTER B E CLASSES,DR.D.S.C,RIT,RIT
2023-05-02 13:11:34,X4VKBO,ICJDNV,AIDS,UG,Renew,-,77863,ENGINEERING MATHEMATICS - I FOR FIRST SEMESTER B E CLASSES,DR.D.S.C.,RIT,RIT
2023-05-02 13:11:48,X4VKBO,ICJDNV,AIDS,UG,Check in,-,92771,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-05-02 13:11:59,2Y5FCS,ICJDNV,EC,UG,Other,-20.0000,,,,,
